BerufId;Beruf
6984;Talgschmelzer
7010;Talgsieder
6410;Talkumierer
6707;Tampondrucker
9035;Tank-Sachbearbeiter
9042;Tankanlagechef
18552;Tankarbeiter
4913;Tankbauer
5769;Tanker
9043;Tanklagerarbeiter
8993;Tankrevisor
5758;Tankstellen-Servicemann
5773;Tankstellenbauer
5761;Tankstellengehilfe
5770;Tankstelleninhaber
9616;Tankstellenkassier
5772;Tankstellenleiter
9421;Tankstellenverkäufer
5757;Tankstellenwart
12867;Tankwagenchauffeur
5763;Tankwart
5765;Tankwart 1
14353;Tänzer
14356;Tänzer 1
14351;Tanzlehrer
14360;Tanzlehrer 1
14367;Tanzlehrer, historischer Tanz
14372;Tanzlehrer, moderne Tänze
14361;Tanzmeister
14235;Tanzmusiker
17463;Tanzpädagoge
14379;Tanzschuldirektor
14359;Tanztheaterdirektor
16146;Tanztherapeut
16163;Tanztherapeut 1
2839;Tapetenaufkleber
6583;Tapetendrucker
6584;Tapetendrucker 1
14594;Tapetenentwerfer
9887;Tapetenhändler
6228;Tapetenkolorist
6535;Tapetenpräger
2846;Tapezierer
2699;Tapezierer-Bodenleger
2733;Tapezierer-Bodenlegermeister
2716;Tapezierer-Bodenlegermeister HFP
15013;Tapezierer-Dekorateur
15011;Tapezierer-Näher
15015;Tapezierer-Näher, dipl. HFP
2264;Tapezierer-Polsterer
2701;Tapezierer-Teppichleger
2836;Tapezierermeister
2736;Tapezierermeister-Bodenleger
2724;Tapezierermeister-Bodenleger, dipl. HFP
15019;Tapezierermeister-Dekorateur
15014;Tapezierermeister-Dekorateur HFP
11916;Tarifbeamter
11955;Tarifchef
1892;Taschenmacher
2273;Taschensattler
14436;Taschenspieler
14448;Taschenspieler 1
2318;Taschner
6344;Taster
14672;Tätowierer
16590;Taubstummenfürsorger
17075;Taubstummenlehrer
15936;Taucharzt
18542;Taucher
3962;Tauchhärter
17186;Tauchlehrer
17195;Tauchlehrer 1
4443;Tauchlöter
10486;Tax Consultant
18445;Taxator
12793;Taxeur der Güterexpedition
12265;Taxibetriebsangestellter
12837;Taxichauffeur
12844;Taxichauffeur 1
12845;Taxichauffeur 2
13169;Taxihalter
15098;Tea-Room-Inhaber
11470;Teamleiter
8501;Technical Manager
10244;Technical Underwriter
8076;Techniker
8045;Techniker FTS (Fernmeldetechnik)
363;Techniker für Pflanzenklassifizierung
8362;Techniker HF, Agrarwirtschaft
8330;Techniker HF, Agrarwirtschaft, Lebensmitteltechnologie
8365;Techniker HF, Analytiker-Programmierer
8352;Techniker HF, angewandte Biologie
7965;Techniker HF, Ausführung Hochbau
7966;Techniker HF, Ausführung Tiefbau
7991;Techniker HF, Automation
7990;Techniker HF, Automation/Instandhaltung
8371;Techniker HF, Automobil
7956;Techniker HF, Bauführer
7967;Techniker HF, Bauführung
7957;Techniker HF, Bauführung Strassenbau
7962;Techniker HF, Bauwesen
8023;Techniker HF, Bekleidung
8024;Techniker HF, Bekleidung 1
8341;Techniker HF, Betriebs- und Produktionstechnik
8332;Techniker HF, Betriebstechnik
8356;Techniker HF, Betriebstechnik und Logistik
8324;Techniker HF, Druckindustrie und Multimedia
7898;Techniker HF, Elektronik
8346;Techniker HF, Elektronik und Technische Informatik
8355;Techniker HF, Elektronik/Automation
7871;Techniker HF, Elektrotechnik
7872;Techniker HF, Energietechnik
7873;Techniker HF, Energietechnik 1
8349;Techniker HF, Farbgestaltung
8328;Techniker HF, Feinwerktechnik
8333;Techniker HF, Flugzeugtechnik
8358;Techniker HF, Haustechnik
8357;Techniker HF, Haustechnik-Koordination
8376;Techniker HF, Heizung
8334;Techniker HF, Heizungs-, Klima-, Kälte- und Sanitärtechnik
7955;Techniker HF, Hochbau
7958;Techniker HF, Hochbau, Architektur
7970;Techniker HF, Hochbau, Bauschlosserei
7961;Techniker HF, Hochbau, Elektrotechnik
7959;Techniker HF, Hochbau, Sanitärtechnik
7969;Techniker HF, Hochbau, Sanitärtechnik 1
7960;Techniker HF, Hochbau, Thermotechnik
8326;Techniker HF, Holzbau
8370;Techniker HF, Holzbau 1
8335;Techniker HF, Holzindustrie
8336;Techniker HF, Holztechnik
8345;Techniker HF, individuelle Datenverarbeitung/IT Services
8366;Techniker HF, Industrieinformatik
8325;Techniker HF, Informatik
8359;Techniker HF, Informatik und Netzwerktechnik
8327;Techniker HF, Informationstechnik
8377;Techniker HF, Innenarchitektur
8367;Techniker HF, Innenausbau
8329;Techniker HF, Kernkraftwerkstechnik
8337;Techniker HF, Klima
7989;Techniker HF, Konstruktionstechnik
8323;Techniker HF, Kunststofftechnik
8364;Techniker HF, Leitung industrieller Projekte
8361;Techniker HF, Logistik
7992;Techniker HF, Maschinenbau
8354;Techniker HF, Maschinenbau/Betriebstechnik
7988;Techniker HF, Maschinentechnik
8338;Techniker HF, Mechatronik
8363;Techniker HF, Medienwirtschaft und Medienmanagement
8353;Techniker HF, Medizintechnik
7954;Techniker HF, Metallbau
7900;Techniker HF, Mikroelektronik
8374;Techniker HF, Multimediaproduktion
8047;Techniker HF, Nachrichtentechnik
8375;Techniker HF, Photographie
8344;Techniker HF, Polygrafie
8348;Techniker HF, Produktions- und Betriebstechnik
8339;Techniker HF, Produktionstechnik
7963;Techniker HF, Projektierung Hochbau
7964;Techniker HF, Projektierung Tiefbau
8372;Techniker HF, Restaurierung alter Uhren
8347;Techniker HF, Sanitär
8342;Techniker HF, Schreinerei Gestaltung
8343;Techniker HF, Schreinerei Produktion
8022;Techniker HF, Spinnerei/Zwirnerei
8028;Techniker HF, Stickerei
8331;Techniker HF, Stiltechnik
8350;Techniker HF, technische Informatik
8048;Techniker HF, Telekommunikation
8046;Techniker HF, Telekommunikation und Informatik
7899;Techniker HF, Telematik
8049;Techniker HF, Telematik, Grosssysteme
8026;Techniker HF, Textillogistik
8025;Techniker HF, Textilveredlung
8351;Techniker HF, Thermo- und Klimatechnik
7953;Techniker HF, Tiefbau
7968;Techniker HF, Tiefbau und Hochbau
8373;Techniker HF, Uhrmacherei
8360;Techniker HF, Unternehmensinformatik
8368;Techniker HF, Unternehmensprozesse
8340;Techniker HF, Verfahrenstechnik
8369;Techniker HF, Web-Kommunikation
8027;Techniker HF, Weberei/Wirkerei/Strickerei
7744;Techniker HTL
8105;Techniker TS
8317;Techniker TS, Agrarwirtschaft
8185;Techniker TS, Agrarwirtschaft, Lebensmitteltechnologie
12357;Techniker TS, Analytiker-Programmierer
8280;Techniker TS, angewandte Biologie
7951;Techniker TS, Ausführung Hochbau
7952;Techniker TS, Ausführung Tiefbau
7987;Techniker TS, Automation
7985;Techniker TS, Automation/Instandhaltung
7936;Techniker TS, Bauführer
8192;Techniker TS, Bauführung
7937;Techniker TS, Bauführung Strassenbau
7945;Techniker TS, Bauwesen
8006;Techniker TS, Bekleidung
8007;Techniker TS, Bekleidung 1
8235;Techniker TS, Betriebs- und Produktionstechnik
8055;Techniker TS, Betriebstechnik
8193;Techniker TS, Betriebstechnik 1
8310;Techniker TS, Betriebstechnik und Logistik
8067;Techniker TS, Druckindustrie
8106;Techniker TS, Druckindustrie 1
8194;Techniker TS, Drucktechnik
8195;Techniker TS, Elektromechanik
7874;Techniker TS, Elektronik
7878;Techniker TS, Elektronik 1
8272;Techniker TS, Elektronik und Technische Informatik
8196;Techniker TS, Elektronik-, Mess- und Regeltechnik
8308;Techniker TS, Elektronik/Automation
7853;Techniker TS, Elektrotechnik
7856;Techniker TS, Elektrotechnik 1
7863;Techniker TS, Elektrotechnik 2
8197;Techniker TS, Elektrotechnik und technische Informatik
7891;Techniker TS, Elektrotechnik-Elektronik
7861;Techniker TS, Energietechnik
7864;Techniker TS, Energietechnik 1
7868;Techniker TS, Energietechnik 2
8276;Techniker TS, Farbgestaltung
8312;Techniker TS, Feinmechanik
8149;Techniker TS, Feinwerktechnik
8100;Techniker TS, Fertigungs- und Betriebstechnik
8101;Techniker TS, Flugzeugbau
8107;Techniker TS, Flugzeugtechnik
8198;Techniker TS, Flugzeugtechnik 1
8313;Techniker TS, Haustechnik
8311;Techniker TS, Haustechnik-Koordination
2904;Techniker TS, Heizung
8199;Techniker TS, Heizungs-, Klima- und Kältetechnik
8160;Techniker TS, Heizungstechnik
7902;Techniker TS, Hochbau
7930;Techniker TS, Hochbau 1
7940;Techniker TS, Hochbau 2
7941;Techniker TS, Hochbau, Architektur
7944;Techniker TS, Hochbau, Elektrotechnik
7942;Techniker TS, Hochbau, Sanitärtechnik
7943;Techniker TS, Hochbau, Thermotechnik
8127;Techniker TS, Holzbau
8200;Techniker TS, Holzindustrie
8201;Techniker TS, Holztechnik
8189;Techniker TS, individuelle Datenverarbeitung
8271;Techniker TS, individuelle Datenverarbeitung 1
12525;Techniker TS, Industrieinformatik
8123;Techniker TS, Informatik
8314;Techniker TS, Informatik und Netzwerktechnik
8037;Techniker TS, Informatik und Telekommunikation
8138;Techniker TS, Informationstechnik
8102;Techniker TS, Kältetechnik
8167;Techniker TS, Kernkraftwerkstechnik
8202;Techniker TS, Klima
8103;Techniker TS, Klimatechnik
8122;Techniker TS, Klimatechnik 1
8042;Techniker TS, Kommunikationstechnik
7980;Techniker TS, Konstruktion
7984;Techniker TS, Konstruktionstechnik
8318;Techniker TS, Kundensupport
8059;Techniker TS, Kunststofftechnik
8320;Techniker TS, Leitung industrieller Projekte
8316;Techniker TS, Logistik
8203;Techniker TS, Maschinenbau
8186;Techniker TS, Maschinenbau (Informatik)
8307;Techniker TS, Maschinenbau/Betriebstechnik
7974;Techniker TS, Maschinentechnik
7982;Techniker TS, Maschinentechnik 1
8234;Techniker TS, Mechanik
8204;Techniker TS, Mechatronik
8267;Techniker TS, Mechatronik 1
8319;Techniker TS, Medienwirtschaft und Medienmanagement
8281;Techniker TS, Medizintechnik
8108;Techniker TS, Mess- und Prüftechnik
7926;Techniker TS, Metallbau
7939;Techniker TS, Metallbau 1
7892;Techniker TS, Mikroelektronik
8187;Techniker TS, Mikroinformatik
8033;Techniker TS, Nachrichtentechnik
8038;Techniker TS, Nachrichtentechnik 1
8190;Techniker TS, numerische Steuerung
8270;Techniker TS, Polygrafie
8104;Techniker TS, polygrafische Technik
8134;Techniker TS, polygrafische Technik 1
8191;Techniker TS, polygrafische Technik 2
8205;Techniker TS, Produkt- und Prozessgestaltung
8275;Techniker TS, Produktions- und Betriebstechnik
8206;Techniker TS, Produktionstechnik
7949;Techniker TS, Projektierung Hochbau
7950;Techniker TS, Projektierung Tiefbau
8135;Techniker TS, Restauration alter Uhrwerke
8207;Techniker TS, Restaurierung alter Uhren
8268;Techniker TS, Restaurierung alter Uhren 1
8274;Techniker TS, Sanitär
8137;Techniker TS, Sanitärtechnik
8269;Techniker TS, Sanitärtechnik 1
8236;Techniker TS, Schreinerei Gestaltung
8237;Techniker TS, Schreinerei Produktion
7994;Techniker TS, Spinnerei/Zwirnerei
8002;Techniker TS, Spinnerei/Zwirnerei 1
8021;Techniker TS, Stickerei
8188;Techniker TS, Stiltechnik
7887;Techniker TS, System- und Mikroelektronik
8277;Techniker TS, technische Informatik
8041;Techniker TS, Telekommunikation
7889;Techniker TS, Telematik
8043;Techniker TS, Telematik, Grosssysteme
8015;Techniker TS, Textillogistik
7993;Techniker TS, Textilveredlung
8003;Techniker TS, Textilveredlung 1
8008;Techniker TS, Textilveredlung 2
8279;Techniker TS, Thermo- und Klimatechnik
7903;Techniker TS, Tiefbau
7911;Techniker TS, Tiefbau 1
8109;Techniker TS, Tropische Landwirtschaft
8273;Techniker TS, Uhrmacherei
8309;Techniker TS, Uhrmacherei 1
8315;Techniker TS, Unternehmensinformatik
8238;Techniker TS, Unternehmensprozesse
8278;Techniker TS, Unternehmensprozesse 1
8208;Techniker TS, Verfahrenstechnik
8115;Techniker TS, Verfahrenstechnik Chemie
7995;Techniker TS, Weberei
8004;Techniker TS, Weberei 1
8020;Techniker TS, Weberei/Wirkerei-Strickerei
7975;Techniker TS, Werkzeugmaschinenbau
8005;Techniker TS, Wirkerei/Strickerei
8290;Techniker, angewandte Biologie
7938;Techniker, Bauführung
7947;Techniker, Bauwesen
8211;Techniker, Druckindustrie
8216;Techniker, Druckindustrie 1
7858;Techniker, elektrische Anlagen
8226;Techniker, Elektromechanik
8285;Techniker, Elektronik und Technische Informatik
8227;Techniker, Elektronik-, Mess- und Regeltechnik
7865;Techniker, Elektrotechnik
8228;Techniker, Elektrotechnik und technische Informatik
7894;Techniker, Elektrotechnik-Elektronik
7866;Techniker, Energietechnik
8287;Techniker, Farbgestaltung
8221;Techniker, Feinwerktechnik
8212;Techniker, Fertigungs- und Betriebstechnik
8213;Techniker, Flugzeugbau
2909;Techniker, Heizung
8218;Techniker, Holzbau
8229;Techniker, Holzindustrie
8230;Techniker, Holztechnik
8284;Techniker, individuelle Datenverarbeitung
8040;Techniker, Informatik und Telekommunikation
8214;Techniker, Kältetechnik
8222;Techniker, Kernkraftwerkstechnik
8223;Techniker, Maschinenbau (Informatik)
7983;Techniker, Maschinentechnik
8231;Techniker, Mechatronik
7933;Techniker, Metallbau
8224;Techniker, Mikroinformatik
8039;Techniker, Nachrichtentechnik
8225;Techniker, numerische Steuerung
8215;Techniker, polygrafische Technik
8232;Techniker, Produkt- und Prozessgestaltung
8233;Techniker, Produktionstechnik
8219;Techniker, Restauration alter Uhrwerke
8282;Techniker, Restaurierung alter Uhren
8010;Techniker, Spinnerei/Zwirnerei
7888;Techniker, System- und Mikroelektronik
8288;Techniker, technische Informatik
8009;Techniker, Textilveredlung
8013;Techniker, Textilveredlung 1
7931;Techniker, Tiefbau
8217;Techniker, Tropische Landwirtschaft
8286;Techniker, Uhrmacherei
8289;Techniker, Unternehmensprozesse
8011;Techniker, Weberei
8014;Techniker, Wirkerei/Strickerei
7178;Techniker-Architekt
18422;Techniker-Organisator (Seminare, Symposien, Kongresse)
8734;Technikmitarbeiter
8637;Technikoperateurchef
9830;Technikproduktehändler
13862;Technikredaktor, eidg. FA
16909;Technikumslehrer
10725;Technisch-administrativer Direktor
8690;Technischer Adjunkt
8724;Technischer Analytiker
8656;Technischer Angestellter
9034;Technischer Anlagechef
9036;Technischer Anlagenaufseher
18708;Technischer Arbeiter
8635;Technischer Assistent
16091;Technischer Assistent der Audiologie
12801;Technischer Assistent SBB
11887;Technischer Beamter
8711;Technischer Bearbeiter
8688;Technischer Berater
9346;Technischer Beschlägefachmann
9255;Technischer Beschlägefachmann, eidg. FA
9352;Technischer Beschlägespezialist, eidg. FA
8491;Technischer Betriebsleiter
8496;Technischer Betriebsleiter 1
5800;Technischer Betriebsleiter der Sägereiindustrie
5801;Technischer Betriebsleiter der Sägereiindustrie 1
8666;Technischer Bevollmächtigter
18679;Technischer Delegierter
10685;Technischer Direktor
9061;Technischer Einkäufer
8671;Technischer Entwickler
8662;Technischer Experte
13052;Technischer Flugbegleiter
18029;Technischer Forscher
18345;Technischer Gehilfe
10977;Technischer Geschäftsführer
10887;Technischer Geschäftsführer, dipl. HFP
15598;Technischer Hauswart
18485;Technischer Inspektor
18659;Technischer Installateur
8709;Technischer Instruktor
8532;Technischer Kalkulator
9823;Technischer Kaufmann
9978;Technischer Kaufmann 1
9948;Technischer Kaufmann, eidg. FA
8701;Technischer Konservator
18486;Technischer Kontrolleur
12176;Technischer Koordinator
6824;Technischer Laborant
8494;Technischer Leiter
8503;Technischer Leiter Radio-TV
12759;Technischer Leiter von Seilbahnen
13091;Technischer Luftfahrtsberater
11391;Technischer Manager
8627;Technischer Messgerätebediener
8705;Technischer Mitarbeiter
18292;Technischer Modellbauer
3817;Technischer Modellbauer (Giesserei)
18327;Technischer Modellbauer 1
18401;Technischer Modellbauer 2
13550;Technischer Offizier, EMD
8942;Technischer Operateur
16118;Technischer Operations-Assistent, dipl. SRK
16120;Technischer Operationsassistent
16110;Technischer Operationsassistent SRK
16111;Technischer Operationsassistent TOA
16088;Technischer Operationsassistent, TOA, SRK
16101;Technischer Operationsassistent, TOA/SRK
13306;Technischer Operator PTT
17975;Technischer Physiker
11302;Technischer Projektleiter
8729;Technischer Projektsachbearbeiter
13830;Technischer Redaktor
8730;Technischer Sachbearbeiter
11434;Technischer Sektionsleiter
8725;Technischer Spezialist
8723;Technischer Spitalangestellter
16123;Technischer Sterilisationsassistent (Medizin)
1812;Technischer Stickereiangestellter
8444;Technischer Stickereizeichner
8481;Technischer Stickereizeichner, Hand- und Schifflitüchli, Motive
8482;Technischer Stickereizeichner, Weisswaren, Nouveautés, Ätzstickerei
8245;Technischer Supporter
13894;Technischer Übersetzer
16945;Technischer Universitätsassistent
9356;Technischer Verkaufsberater
9357;Technischer Verkaufsleiter
9358;Technischer Verkaufssachbearbeiter
10245;Technischer Versicherer
9764;Technischer Vertreter
8521;Technischer Vorkalkulator
9733;Technischer Werkzeugspezialist
9675;Technischer Werkzeugspezialist, eidg. FA
8410;Technischer Zeichner
13655;Technischer Zollbeamter
6511;Techno-Polygraf
6509;Techno-Polygraf, eidg. FA
6516;Techno-Polygraf, eidg. FA 1
8057;Technologe
7733;Technologieingenieur
8762;Technology Consultant
17944;Technomathematiker
8931;Tee- und Kaffeemaschinenbediener
958;Teedegustierer
6932;Teerarbeiter
6925;Teerdestillateur
2492;Teerer
2504;Teerkocher
6886;Teerschmelzer
2485;Teerspritzer
208;Teichwärter
694;Teigmacher
805;Teigverdünner
816;Teigwarenarbeiter
686;Teigwarenausleger
695;Teigwarenkneter
696;Teigwarenpressenführer
487;Teigwarentrockner
9803;Teleberater
7433;Telecom-Ingenieur HTL
13366;Telecomberater
5350;Telecomspezialist
5374;Telefonapparatemonteur
5368;Telefonarbeiter
13303;Telefonbeamter
16754;Telefonberater
5360;Telefonchefmonteur
11013;Telefondirektor
13916;Telefondolmetscher
13302;Telefongehilfe
13299;Telefonist
13313;Telefonist 1
13309;Telefonist PTT
15171;Telefonist-Receptionist
5361;Telefonkontrolleur
9804;Telefonkundenberater
5362;Telefonmechaniker
5372;Telefonmonteur
15611;Telefonreiniger
8032;Telefontechniker
7439;Telefontechniker HTL
9701;Telefonverkäufer
9700;Telefonverkaufsberater
9703;Telefonverkaufsleiter
5358;Telefonwerkarbeiter
13301;Telegrafist
13272;Telegramm-Ausläufer
5367;Telegraphenarbeiter
13370;Telegraphenbetriebsbeamter
13311;Telegraphenchef
7420;Telegrapheningenieur
5373;Telegraphenmechaniker
12325;Teleinformatiker
12326;Teleinformatikerassistent
13339;Telekommunikationsassistent
10797;Telekommunikationsmanager
5349;Telekommunikationsspezialist
9423;Telekommunikationsverkäufer
5337;Telematik-Projektleiter, eidg. FA
5326;Telematiker
5338;Telematiker, dipl. HFP
5355;Telematikmonteur
7896;Telematiktechniker
5166;Telemechaniker
8772;Telemetriespezialist
13298;Teleoperateur
13307;Teleoperateur PTT
13305;Teleoperateurassistent PTT
13308;Teleoperateurchef
4887;Teleskopbauer
11517;Teletypist
6323;Teletypsetzer
5168;Televisionsmonteur
5152;Televisionsreparateur
13300;Telexist
5233;Tellermacher in Glühkörperfabrik
3959;Temperer
11416;Temporärbüroverantwortlicher
17196;Tennislehrer
17211;Tennislehrer 1
2658;Tennisplatzbauer
18334;Tennisschlägermacher
18222;Tennisspieler
18239;Tennistrainer
14324;Tenor
2690;Teppich- und Bodenbelagsberater
1947;Teppicharbeiter
1885;Teppichauffrischer
15033;Teppichberater
9132;Teppicheinkäufer
15035;Teppichexperte
15034;Teppichfachmann
1903;Teppichflechter
9895;Teppichhändler
10024;Teppichkaufmann
1884;Teppichknüpfer
1950;Teppichkontrolleur
2698;Teppichleger
1929;Teppichmattenflechter
1904;Teppichnäher
15616;Teppichreiniger
1951;Teppichrestaurator
1443;Teppichschlichter
1916;Teppichstopfer
9160;Teppichverkäufer
1278;Teppichweber
1948;Teppichzuschneider
12409;Terminalbediener
12174;Terminbeamter
11441;Terminchef
12169;Termindisponent
7774;Terminingenieur
17635;Terminologe
17647;Terminologe 1
8508;Terminplaner
229;Terrarienpfleger
2725;Terrazzoarbeiter
13562;Territorialkommandant
13227;Testfahrer
7810;Testingenieur
12993;Testpilot
6422;Textbearbeiter
13935;Textdichter
13950;Texter
11587;Texterfasser
17178;Textil- und Werklehrer
10613;Textilagent
1560;Textilangestellter
1569;Textilangestellter 1
1576;Textilangestellter 2
1554;Textilarbeiter
17175;Textilarbeitslehrer
1565;Textilassistent
1583;Textilassistent 1
968;Textilassistent, Spinnerei
1130;Textilassistent, Spinnerei, Zwirnerei, Texturierung
1335;Textilassistent, Spinnerei, Zwirnerei, Texturierung 1
1821;Textilassistent, Stickerei-Punchen, Sticken
1820;Textilassistent, Stickerei-Zeichnen, Punchen
1566;Textilassistent, Teppich-, Filz-, Vliesfabrikation
1588;Textilassistent, Teppich-, Filz-, Vliesfabrikation 1
1375;Textilassistent, Weberei
1376;Textilassistent, Wirkerei, Strickerei
1137;Textilassistent, Wollstoff-Fabrikation
1412;Textilausrüster
1556;Textilberater
11478;Textilbetriebswirt
17871;Textilchemiker
14628;Textildesigner
14580;Textildessinateur
9430;Textildetailhandelsspezialist, eidg. FA
12199;Textildisponent
6598;Textildrucker
6656;Textildrucker 1
6646;Textildrucker Offset
9108;Textileinkäufer
14578;Textilentwerfer
14641;Textilentwerfer 1
14631;Textilentwerfer, Druck
